Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2007-12-23, Giants, 291, 47, 94, 15, 7, 4, 25, 2, 2, 17, 14, 6, 2, 0, 2045, 38, Bills, 117, 28, 127, 26, 9, 6, 45, 1, 3, 16, 9, 1, 1, 0, 1555, 21
2007-12-23, Chiefs, 63, 18, 344, 48, 33, 6, 46, 0, 1, 25, 14, 5, 2, 1, 1925, 20, Lions, 137, 32, 99, 16, 9, 4, 20, 0, 1, 12, 11, 3, 0, 0, 1675, 25
2007-12-23, Buccaneers, 67, 24, 367, 52, 30, 8, 56, 1, 1, 20, 19, 7, 3, 1, 2069, 19, 49ers, 97, 29, 116, 24, 11, 8, 72, 1, 1, 11, 14, 4, 0, 0, 1531, 21
2007-12-23, Dolphins, 108, 22, 133, 41, 18, 4, 32, 0, 0, 15, 16, 4, 2, 0, 1904, 7, Patriots, 196, 25, 204, 33, 18, 2, 18, 2, 2, 19, 14, 7, 1, 0, 1696, 28
2007-12-23, Falcons, 102, 23, 303, 42, 28, 10, 74, 0, 1, 21, 15, 6, 1, 1, 1701, 27, Cardinals, 76, 27, 361, 53, 36, 4, 57, 0, 0, 24, 16, 6, 1, 1, 2229, 30
2007-12-23, Eagles, 184, 28, 251, 35, 24, 4, 29, 1, 0, 24, 13, 8, 1, 0, 1908, 38, Saints, 70, 21, 276, 42, 27, 6, 64, 0, 1, 22, 12, 3, 2, 1, 1692, 23
2007-12-23, Browns, 136, 26, 244, 48, 29, 4, 33, 0, 4, 25, 14, 8, 4, 1, 1986, 14, Bengals, 155, 33, 115, 21, 11, 4, 34, 1, 2, 15, 12, 5, 0, 0, 1614, 19
2007-12-23, Redskins, 106, 32, 261, 30, 23, 7, 52, 0, 0, 19, 14, 6, 2, 0, 1844, 32, Vikings, 87, 25, 212, 41, 25, 6, 40, 1, 2, 23, 10, 4, 1, 0, 1756, 21
2007-12-24, Broncos, 92, 19, 133, 32, 14, 4, 40, 1, 2, 12, 14, 4, 2, 0, 1397, 3, Chargers, 147, 38, 187, 28, 18, 6, 42, 1, 0, 18, 15, 7, 0, 0, 2203, 23
2007-12-29, Patriots, 44, 26, 346, 42, 32, 5, 42, 0, 0, 27, 13, 6, 1, 1, 2178, 38, Giants, 79, 19, 237, 32, 22, 5, 53, 0, 1, 19, 10, 6, 0, 0, 1422, 35
2007-12-30, Steelers, 46, 19, 218, 31, 16, 6, 40, 1, 2, 14, 10, 4, 2, 1, 1398, 21, Ravens, 180, 40, 154, 27, 16, 6, 86, 1, 0, 21, 16, 9, 0, 0, 2202, 27
2007-12-30, Rams, 75, 24, 159, 30, 14, 7, 50, 0, 3, 13, 12, 2, 3, 1, 1447, 19, Cardinals, 122, 32, 300, 39, 23, 8, 63, 0, 2, 25, 13, 6, 3, 3, 2153, 48
2007-12-30, Bengals, 77, 24, 316, 32, 23, 3, 20, 0, 1, 23, 10, 5, 0, 0, 1699, 38, Dolphins, 86, 25, 250, 42, 27, 5, 55, 1, 0, 21, 13, 5, 0, 0, 1901, 25
2007-12-30, Panthers, 180, 37, 169, 24, 15, 4, 23, 1, 1, 20, 14, 7, 0, 0, 1910, 31, Buccaneers, 107, 26, 196, 28, 21, 4, 22, 0, 1, 17, 12, 4, 1, 0, 1690, 23
2007-12-30, Chargers, 120, 33, 133, 27, 15, 6, 75, 1, 0, 15, 13, 3, 0, 0, 1687, 30, Raiders, 122, 29, 194, 31, 23, 8, 60, 3, 1, 17, 12, 3, 3, 0, 1913, 17
2007-12-30, Lions, 47, 17, 246, 48, 22, 7, 55, 0, 2, 16, 15, 5, 2, 1, 1604, 13, Packers, 217, 38, 177, 26, 16, 2, 25, 1, 0, 19, 14, 7, 1, 1, 1996, 34
2007-12-30, Jaguars, 96, 23, 285, 39, 25, 8, 45, 1, 0, 24, 12, 7, 1, 1, 1907, 28, Texans, 170, 34, 120, 18, 11, 3, 20, 0, 1, 19, 9, 5, 1, 1, 1693, 42
2007-12-30, Bills, 138, 30, 133, 30, 16, 3, 23, 0, 0, 13, 12, 2, 2, 1, 1766, 9, Eagles, 69, 19, 322, 41, 29, 6, 39, 1, 1, 20, 13, 5, 0, 0, 1834, 17
2007-12-30, Cowboys, 1, 16, 146, 27, 14, 5, 37, 0, 1, 7, 11, 0, 1, 0, 1372, 6, Redskins, 131, 37, 223, 31, 22, 5, 37, 2, 0, 22, 15, 9, 0, 0, 2228, 27
2007-12-30, Titans, 98, 39, 258, 31, 24, 6, 40, 2, 0, 25, 15, 8, 0, 0, 2132, 16, Colts, 46, 10, 148, 40, 25, 5, 54, 1, 0, 13, 12, 5, 1, 0, 1468, 10
2007-12-30, Chiefs, 53, 19, 166, 43, 20, 8, 62, 0, 0, 14, 16, 3, 1, 1, 1716, 10, Jets, 199, 45, 138, 26, 14, 5, 40, 0, 0, 20, 16, 3, 3, 1, 2197, 13
2007-12-30, Saints, 105, 20, 308, 60, 35, 8, 72, 1, 2, 28, 14, 3, 4, 1, 2108, 25, Bears, 96, 27, 179, 28, 13, 5, 34, 2, 1, 13, 14, 6, 1, 0, 1492, 33
2007-12-30, Seahawks, 167, 31, 334, 47, 32, 9, 85, 2, 1, 30, 13, 6, 2, 2, 2098, 41, Falcons, 124, 29, 240, 27, 17, 5, 41, 0, 0, 19, 12, 5, 1, 0, 1502, 44
2007-12-30, 49ers, 112, 24, 73, 22, 13, 4, 29, 0, 0, 9, 14, 4, 1, 0, 1694, 7, Browns, 163, 36, 195, 28, 14, 9, 75, 0, 1, 18, 15, 7, 0, 0, 1906, 20
2007-12-30, Vikings, 172, 27, 160, 31, 16, 4, 30, 3, 0, 16, 14, 7, 1, 1, 1648, 19, Broncos, 128, 27, 234, 37, 26, 5, 40, 0, 0, 21, 12, 3, 3, 1, 2004, 22
2008-01-05, Jaguars, 135, 29, 104, 21, 9, 6, 40, 0, 2, 14, 11, 4, 1, 1, 1621, 31, Steelers, 43, 26, 297, 42, 29, 5, 50, 1, 3, 24, 14, 7, 1, 1, 1979, 29
2008-01-05, Redskins, 75, 29, 244, 50, 29, 5, 39, 0, 2, 21, 18, 4, 3, 1, 2055, 14, Seahawks, 77, 21, 227, 32, 20, 3, 30, 0, 2, 14, 11, 2, 0, 0, 1545, 35
2008-01-06, Giants, 100, 30, 177, 27, 20, 5, 41, 0, 0, 16, 12, 5, 0, 0, 2011, 24, Buccaneers, 69, 22, 202, 39, 23, 4, 25, 1, 2, 20, 14, 9, 0, 0, 1589, 14
2008-01-06, Titans, 119, 30, 129, 29, 16, 6, 38, 1, 1, 15, 16, 9, 0, 0, 1661, 6, Chargers, 68, 32, 282, 30, 19, 5, 53, 0, 1, 17, 15, 8, 1, 1, 1939, 17
2008-01-12, Seahawks, 28, 18, 172, 33, 19, 4, 28, 1, 0, 15, 11, 3, 1, 0, 1560, 20, Packers, 235, 35, 173, 23, 18, 5, 47, 2, 0, 25, 10, 7, 0, 0, 2040, 42
2008-01-12, Jaguars, 80, 22, 270, 33, 22, 5, 42, 1, 1, 22, 10, 4, 3, 2, 1660, 20, Patriots, 145, 29, 258, 28, 26, 6, 74, 0, 0, 24, 10, 6, 1, 1, 1940, 31
2008-01-13, Chargers, 99, 30, 312, 23, 17, 10, 79, 0, 1, 20, 10, 6, 0, 0, 1779, 28, Colts, 44, 18, 402, 48, 33, 5, 54, 1, 2, 29, 11, 3, 4, 2, 1821, 24
2008-01-13, Giants, 90, 23, 140, 18, 12, 3, 25, 0, 0, 16, 9, 4, 0, 0, 1410, 21, Cowboys, 154, 33, 182, 36, 18, 11, 84, 0, 1, 23, 16, 10, 1, 0, 2190, 17
2008-01-20, Chargers, 104, 22, 207, 37, 19, 1, 5, 0, 2, 17, 12, 3, 0, 0, 1600, 12, Patriots, 149, 31, 198, 33, 22, 2, 19, 0, 3, 25, 13, 7, 0, 0, 2000, 21
2008-01-20, Giants, 134, 39, 246, 40, 21, 6, 50, 1, 0, 24, 16, 6, 1, 0, 2401, 23, Packers, 28, 14, 236, 35, 19, 7, 37, 0, 2, 13, 10, 1, 0, 0, 1354, 20
2008-02-03, Giants, 91, 26, 247, 34, 19, 4, 36, 0, 1, 17, 16, 8, 1, 1, 1827, 17, Patriots, 45, 16, 229, 48, 29, 5, 35, 1, 0, 22, 14, 7, 2, 0, 1773, 14
